"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","id","Basiswert","Name.Basiswert","Typ","Index"
"Mobilitätsziffer","nichtdeutsch",2017,"05 Au - Haidhausen",591.5,"2",1620,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",102.92249047014
"Mobilitätsziffer","nichtdeutsch",2018,"05 Au - Haidhausen",505.7,"2",1568,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",99.6188055908513
"Mobilitätsziffer","nichtdeutsch",2019,"05 Au - Haidhausen",496.9,"2",1536,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",97.5857687420584
"Mobilitätsziffer","nichtdeutsch",2020,"05 Au - Haidhausen",431,"2",1700,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",108.005082592122
"Mobilitätsziffer","nichtdeutsch",2021,"05 Au - Haidhausen",501.8,"2",1718,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",109.148665819568
"Mobilitätsziffer","nichtdeutsch",2022,"05 Au - Haidhausen",591.2,"2",1883,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",119.631512071156
"Mobilitätsziffer","nichtdeutsch",2023,"05 Au - Haidhausen",489,"2",1792,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",113.850063532402
"Mobilitätsziffer","nichtdeutsch",2024,"05 Au - Haidhausen",378.7,"2",1398,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",88.8182973316391
"Mobilitätsziffer","nichtdeutsch",2000,"05 Au - Haidhausen",548,"1",2088,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"05 Au - Haidhausen",575.2,"1",2143,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",102.634099616858
"Mobilitätsziffer","nichtdeutsch",2002,"05 Au - Haidhausen",560.5,"1",2177,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",104.26245210728
"Mobilitätsziffer","nichtdeutsch",2003,"05 Au - Haidhausen",554.1,"1",1855,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",88.8409961685824
"Mobilitätsziffer","nichtdeutsch",2004,"05 Au - Haidhausen",614.2,"1",2108,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",100.95785440613
"Mobilitätsziffer","nichtdeutsch",2005,"05 Au - Haidhausen",539.2,"1",1703,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",81.5613026819923
"Mobilitätsziffer","nichtdeutsch",2006,"05 Au - Haidhausen",498.4,"1",1626,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",77.8735632183908
"Mobilitätsziffer","nichtdeutsch",2007,"05 Au - Haidhausen",466.8,"1",1503,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",71.9827586206897
"Mobilitätsziffer","nichtdeutsch",2008,"05 Au - Haidhausen",490.9,"1",1612,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",77.2030651340996
"Mobilitätsziffer","nichtdeutsch",2009,"05 Au - Haidhausen",565.6,"1",1703,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",81.5613026819923
"Mobilitätsziffer","nichtdeutsch",2010,"05 Au - Haidhausen",519.3,"1",1842,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",88.2183908045977
"Mobilitätsziffer","nichtdeutsch",2011,"05 Au - Haidhausen",522.4,"1",2084,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",99.8084291187739
"Mobilitätsziffer","nichtdeutsch",2012,"05 Au - Haidhausen",564.6,"1",2354,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",112.739463601533
"Mobilitätsziffer","nichtdeutsch",2013,"05 Au - Haidhausen",557,"1",2526,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",120.977011494253
"Mobilitätsziffer","nichtdeutsch",2014,"05 Au - Haidhausen",552.4,"1",2688,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",128.735632183908
"Mobilitätsziffer","nichtdeutsch",2015,"05 Au - Haidhausen",541.5,"1",2692,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",128.927203065134
"Mobilitätsziffer","nichtdeutsch",2016,"05 Au - Haidhausen",503,"1",2562,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",122.701149425287
"Mobilitätsziffer","nichtdeutsch",2017,"05 Au - Haidhausen",591.5,"1",2296,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",109.961685823755
"Mobilitätsziffer","nichtdeutsch",2018,"05 Au - Haidhausen",505.7,"1",2284,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",109.386973180077
"Mobilitätsziffer","nichtdeutsch",2019,"05 Au - Haidhausen",496.9,"1",2219,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",106.273946360153
"Mobilitätsziffer","nichtdeutsch",2020,"05 Au - Haidhausen",431,"1",1628,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",77.9693486590038
"Mobilitätsziffer","nichtdeutsch",2021,"05 Au - Haidhausen",501.8,"1",2061,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",98.7068965517241
"Mobilitätsziffer","nichtdeutsch",2022,"05 Au - Haidhausen",591.2,"1",3092,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",148.084291187739
"Mobilitätsziffer","nichtdeutsch",2023,"05 Au - Haidhausen",489,"1",1961,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",93.9176245210728
"Mobilitätsziffer","nichtdeutsch",2024,"05 Au - Haidhausen",378.7,"1",1608,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",77.0114942528736
"Mobilitätsziffer","deutsch",2000,"06 Sendling",243.3,"2",1887,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",100
"Mobilitätsziffer","deutsch",2001,"06 Sendling",263.5,"2",2058,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",109.06200317965
"Mobilitätsziffer","deutsch",2002,"06 Sendling",258.6,"2",1994,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",105.670376258612
"Mobilitätsziffer","deutsch",2003,"06 Sendling",257.9,"2",1986,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",105.246422893482
"Mobilitätsziffer","deutsch",2004,"06 Sendling",267.8,"2",2265,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",120.031796502385
"Mobilitätsziffer","deutsch",2005,"06 Sendling",269.3,"2",2096,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",111.075781664017
"Mobilitätsziffer","deutsch",2006,"06 Sendling",277.8,"2",2208,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",117.011128775835
"Mobilitätsziffer","deutsch",2007,"06 Sendling",279.7,"2",2366,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",125.384207737149
"Mobilitätsziffer","deutsch",2008,"06 Sendling",273.1,"2",2337,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",123.847376788553
"Mobilitätsziffer","deutsch",2009,"06 Sendling",273.7,"2",2400,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",127.186009538951
"Mobilitätsziffer","deutsch",2010,"06 Sendling",268.5,"2",2346,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",124.324324324324
"Mobilitätsziffer","deutsch",2011,"06 Sendling",253.7,"2",2171,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",115.050344462109
"Mobilitätsziffer","deutsch",2012,"06 Sendling",237.4,"2",2026,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",107.366189719131
"Mobilitätsziffer","deutsch",2013,"06 Sendling",234.9,"2",1931,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",102.331743508214
"Mobilitätsziffer","deutsch",2014,"06 Sendling",225.2,"2",1882,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",99.7350291467938
"Mobilitätsziffer","deutsch",2015,"06 Sendling",225.6,"2",1926,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",102.066772655008
"Mobilitätsziffer","deutsch",2016,"06 Sendling",221.7,"2",1916,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",101.536830948596
"Mobilitätsziffer","deutsch",2017,"06 Sendling",224.3,"2",1877,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",99.4700582935877
"Mobilitätsziffer","deutsch",2018,"06 Sendling",220.1,"2",1809,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",95.8664546899841
"Mobilitätsziffer","deutsch",2019,"06 Sendling",211.8,"2",1787,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",94.7005829358771
"Mobilitätsziffer","deutsch",2020,"06 Sendling",221.2,"2",1912,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",101.324854266031
"Mobilitätsziffer","deutsch",2021,"06 Sendling",246.6,"2",2163,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",114.626391096979
"Mobilitätsziffer","deutsch",2022,"06 Sendling",210,"2",1788,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",94.7535771065183
"Mobilitätsziffer","deutsch",2023,"06 Sendling",199,"2",1625,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",86.1155272919979
"Mobilitätsziffer","deutsch",2024,"06 Sendling",196,"2",1692,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",89.6661367249603
"Mobilitätsziffer","deutsch",2000,"06 Sendling",243.3,"1",1262,"außerstädtisch Zugezogene (deutsch)","Zuzug",100
"Mobilitätsziffer","deutsch",2001,"06 Sendling",263.5,"1",1418,"außerstädtisch Zugezogene (deutsch)","Zuzug",112.361331220285
"Mobilitätsziffer","deutsch",2002,"06 Sendling",258.6,"1",1373,"außerstädtisch Zugezogene (deutsch)","Zuzug",108.795562599049
"Mobilitätsziffer","deutsch",2003,"06 Sendling",257.9,"1",1245,"außerstädtisch Zugezogene (deutsch)","Zuzug",98.6529318541997
"Mobilitätsziffer","deutsch",2004,"06 Sendling",267.8,"1",1403,"außerstädtisch Zugezogene (deutsch)","Zuzug",111.172741679873
"Mobilitätsziffer","deutsch",2005,"06 Sendling",269.3,"1",1398,"außerstädtisch Zugezogene (deutsch)","Zuzug",110.776545166403
"Mobilitätsziffer","deutsch",2006,"06 Sendling",277.8,"1",1530,"außerstädtisch Zugezogene (deutsch)","Zuzug",121.236133122029
"Mobilitätsziffer","deutsch",2007,"06 Sendling",279.7,"1",1628,"außerstädtisch Zugezogene (deutsch)","Zuzug",129.001584786054
"Mobilitätsziffer","deutsch",2008,"06 Sendling",273.1,"1",1605,"außerstädtisch Zugezogene (deutsch)","Zuzug",127.179080824089
"Mobilitätsziffer","deutsch",2009,"06 Sendling",273.7,"1",1583,"außerstädtisch Zugezogene (deutsch)","Zuzug",125.435816164818
"Mobilitätsziffer","deutsch",2010,"06 Sendling",268.5,"1",1640,"außerstädtisch Zugezogene (deutsch)","Zuzug",129.952456418384
"Mobilitätsziffer","deutsch",2011,"06 Sendling",253.7,"1",1474,"außerstädtisch Zugezogene (deutsch)","Zuzug",116.798732171157
"Mobilitätsziffer","deutsch",2012,"06 Sendling",237.4,"1",1392,"außerstädtisch Zugezogene (deutsch)","Zuzug",110.301109350238
"Mobilitätsziffer","deutsch",2013,"06 Sendling",234.9,"1",1381,"außerstädtisch Zugezogene (deutsch)","Zuzug",109.429477020602
"Mobilitätsziffer","deutsch",2014,"06 Sendling",225.2,"1",1353,"außerstädtisch Zugezogene (deutsch)","Zuzug",107.210776545166
"Mobilitätsziffer","deutsch",2015,"06 Sendling",225.6,"1",1341,"außerstädtisch Zugezogene (deutsch)","Zuzug",106.259904912837
"Mobilitätsziffer","deutsch",2016,"06 Sendling",221.7,"1",1294,"außerstädtisch Zugezogene (deutsch)","Zuzug",102.535657686212
"Mobilitätsziffer","deutsch",2017,"06 Sendling",224.3,"1",1314,"außerstädtisch Zugezogene (deutsch)","Zuzug",104.120443740095
"Mobilitätsziffer","deutsch",2018,"06 Sendling",220.1,"1",1325,"außerstädtisch Zugezogene (deutsch)","Zuzug",104.992076069731
"Mobilitätsziffer","deutsch",2019,"06 Sendling",211.8,"1",1206,"außerstädtisch Zugezogene (deutsch)","Zuzug",95.5625990491284
"Mobilitätsziffer","deutsch",2020,"06 Sendling",221.2,"1",1136,"außerstädtisch Zugezogene (deutsch)","Zuzug",90.0158478605388
"Mobilitätsziffer","deutsch",2021,"06 Sendling",246.6,"1",1223,"außerstädtisch Zugezogene (deutsch)","Zuzug",96.9096671949287
"Mobilitätsziffer","deutsch",2022,"06 Sendling",210,"1",1108,"außerstädtisch Zugezogene (deutsch)","Zuzug",87.797147385103
"Mobilitätsziffer","deutsch",2023,"06 Sendling",199,"1",1053,"außerstädtisch Zugezogene (deutsch)","Zuzug",83.4389857369255
"Mobilitätsziffer","deutsch",2024,"06 Sendling",196,"1",1092,"außerstädtisch Zugezogene (deutsch)","Zuzug",86.5293185419968
"Mobilitätsziffer","nichtdeutsch",2000,"06 Sendling",532.6,"2",1145,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"06 Sendling",526.3,"2",1309,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",114.323144104803
"Mobilitätsziffer","nichtdeutsch",2002,"06 Sendling",501.7,"2",1077,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",94.061135371179
"Mobilitätsziffer","nichtdeutsch",2003,"06 Sendling",497.9,"2",1243,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",108.558951965066
"Mobilitätsziffer","nichtdeutsch",2004,"06 Sendling",521.5,"2",1436,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",125.414847161572
"Mobilitätsziffer","nichtdeutsch",2005,"06 Sendling",494.7,"2",1319,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",115.196506550218
"Mobilitätsziffer","nichtdeutsch",2006,"06 Sendling",464.7,"2",1195,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",104.366812227074
"Mobilitätsziffer","nichtdeutsch",2007,"06 Sendling",440.1,"2",1119,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",97.7292576419214
"Mobilitätsziffer","nichtdeutsch",2008,"06 Sendling",485.1,"2",1102,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",96.2445414847162
"Mobilitätsziffer","nichtdeutsch",2009,"06 Sendling",559.7,"2",1148,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100.262008733624
"Mobilitätsziffer","nichtdeutsch",2010,"06 Sendling",485.3,"2",1076,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",93.9737991266376
"Mobilitätsziffer","nichtdeutsch",2011,"06 Sendling",490,"2",1096,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",95.7205240174672
"Mobilitätsziffer","nichtdeutsch",2012,"06 Sendling",480.5,"2",1133,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",98.9519650655022
"Mobilitätsziffer","nichtdeutsch",2013,"06 Sendling",477.2,"2",1100,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",96.0698689956332
"Mobilitätsziffer","nichtdeutsch",2014,"06 Sendling",519.8,"2",1282,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",111.965065502183
"Mobilitätsziffer","nichtdeutsch",2015,"06 Sendling",479.5,"2",1151,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100.524017467249
"Mobilitätsziffer","nichtdeutsch",2016,"06 Sendling",436.6,"2",1206,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",105.327510917031
"Mobilitätsziffer","nichtdeutsch",2017,"06 Sendling",483.9,"2",1064,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",92.9257641921397
"Mobilitätsziffer","nichtdeutsch",2018,"06 Sendling",421,"2",1105,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",96.5065502183406
"Mobilitätsziffer","nichtdeutsch",2019,"06 Sendling",447,"2",1226,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",107.07423580786
"Mobilitätsziffer","nichtdeutsch",2020,"06 Sendling",375.7,"2",1127,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",98.4279475982533
"Mobilitätsziffer","nichtdeutsch",2021,"06 Sendling",428.3,"2",1283,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",112.052401746725
"Mobilitätsziffer","nichtdeutsch",2022,"06 Sendling",462.4,"2",1311,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",114.497816593886
"Mobilitätsziffer","nichtdeutsch",2023,"06 Sendling",438.7,"2",1276,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",111.441048034934
"Mobilitätsziffer","nichtdeutsch",2024,"06 Sendling",393.4,"2",1280,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",111.7903930131
"Mobilitätsziffer","nichtdeutsch",2000,"06 Sendling",532.6,"1",1203,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"06 Sendling",526.3,"1",1113,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",92.5187032418953
"Mobilitätsziffer","nichtdeutsch",2002,"06 Sendling",501.7,"1",1226,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",101.911886949293
"Mobilitätsziffer","nichtdeutsch",2003,"06 Sendling",497.9,"1",1045,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",86.8661679135495
"Mobilitätsziffer","nichtdeutsch",2004,"06 Sendling",521.5,"1",1116,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",92.7680798004988
"Mobilitätsziffer","nichtdeutsch",2005,"06 Sendling",494.7,"1",1114,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",92.6018287614298
"Mobilitätsziffer","nichtdeutsch",2006,"06 Sendling",464.7,"1",1101,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",91.5211970074813
"Mobilitätsziffer","nichtdeutsch",2007,"06 Sendling",440.1,"1",1147,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",95.3449709060682
"Mobilitätsziffer","nichtdeutsch",2008,"06 Sendling",485.1,"1",1290,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",107.231920199501
"Mobilitätsziffer","nichtdeutsch",2009,"06 Sendling",559.7,"1",1286,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",106.899418121363
"Mobilitätsziffer","nichtdeutsch",2010,"06 Sendling",485.3,"1",1285,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",106.816292601829
"Mobilitätsziffer","nichtdeutsch",2011,"06 Sendling",490,"1",1472,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",122.36076475478
"Mobilitätsziffer","nichtdeutsch",2012,"06 Sendling",480.5,"1",1486,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",123.524522028263
"Mobilitätsziffer","nichtdeutsch",2013,"06 Sendling",477.2,"1",1516,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",126.018287614298
"Mobilitätsziffer","nichtdeutsch",2014,"06 Sendling",519.8,"1",1739,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",144.55527847049
"Mobilitätsziffer","nichtdeutsch",2015,"06 Sendling",479.5,"1",1679,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",139.567747298421
"Mobilitätsziffer","nichtdeutsch",2016,"06 Sendling",436.6,"1",1369,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",113.798836242727
"Mobilitätsziffer","nichtdeutsch",2017,"06 Sendling",483.9,"1",1420,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",118.038237738986
"Mobilitätsziffer","nichtdeutsch",2018,"06 Sendling",421,"1",1350,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",112.219451371571
"Mobilitätsziffer","nichtdeutsch",2019,"06 Sendling",447,"1",1432,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",119.0357439734
"Mobilitätsziffer","nichtdeutsch",2020,"06 Sendling",375.7,"1",927,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",77.0573566084788
"Mobilitätsziffer","nichtdeutsch",2021,"06 Sendling",428.3,"1",1151,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",95.6774729842061
"Mobilitätsziffer","nichtdeutsch",2022,"06 Sendling",462.4,"1",1570,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",130.50706566916
"Mobilitätsziffer","nichtdeutsch",2023,"06 Sendling",438.7,"1",1247,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",103.657522859518
"Mobilitätsziffer","nichtdeutsch",2024,"06 Sendling",393.4,"1",1073,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",89.1936824605154
"Mobilitätsziffer","deutsch",2000,"07 Sendling - Westpark",204.9,"2",2324,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",100
"Mobilitätsziffer","deutsch",2001,"07 Sendling - Westpark",195.1,"2",2122,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",91.3080895008606
"Mobilitätsziffer","deutsch",2002,"07 Sendling - Westpark",196.2,"2",2073,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",89.1996557659208
"Mobilitätsziffer","deutsch",2003,"07 Sendling - Westpark",207.9,"2",2406,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",103.528399311532
"Mobilitätsziffer","deutsch",2004,"07 Sendling - Westpark",215.5,"2",2628,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",113.080895008606
"Mobilitätsziffer","deutsch",2005,"07 Sendling - Westpark",218.9,"2",2628,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",113.080895008606
"Mobilitätsziffer","deutsch",2006,"07 Sendling - Westpark",219,"2",2540,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",109.294320137694
"Mobilitätsziffer","deutsch",2007,"07 Sendling - Westpark",230.7,"2",2826,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",121.600688468158
"Mobilitätsziffer","deutsch",2008,"07 Sendling - Westpark",238.7,"2",2847,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",122.50430292599
"Mobilitätsziffer","deutsch",2009,"07 Sendling - Westpark",235.2,"2",2812,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",120.998278829604
"Mobilitätsziffer","deutsch",2010,"07 Sendling - Westpark",221.5,"2",2571,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",110.628227194492
"Mobilitätsziffer","deutsch",2011,"07 Sendling - Westpark",225.7,"2",2536,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",109.122203098107
"Mobilitätsziffer","deutsch",2012,"07 Sendling - Westpark",214.7,"2",2476,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",106.540447504303
"Mobilitätsziffer","deutsch",2013,"07 Sendling - Westpark",209.7,"2",2474,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",106.454388984509
"Mobilitätsziffer","deutsch",2014,"07 Sendling - Westpark",204.5,"2",2472,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",106.368330464716
"Mobilitätsziffer","deutsch",2015,"07 Sendling - Westpark",211.4,"2",2754,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",118.502581755594
"Mobilitätsziffer","deutsch",2016,"07 Sendling - Westpark",205.1,"2",2585,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",111.230636833046
"Mobilitätsziffer","deutsch",2017,"07 Sendling - Westpark",193.1,"2",2507,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",107.874354561102
"Mobilitätsziffer","deutsch",2018,"07 Sendling - Westpark",182.2,"2",2059,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",88.5972461273666
"Mobilitätsziffer","deutsch",2019,"07 Sendling - Westpark",186.7,"2",2317,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",99.6987951807229
"Mobilitätsziffer","deutsch",2020,"07 Sendling - Westpark",186.4,"2",2372,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",102.065404475043
"Mobilitätsziffer","deutsch",2021,"07 Sendling - Westpark",203.5,"2",2548,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",109.638554216867
"Mobilitätsziffer","deutsch",2022,"07 Sendling - Westpark",189.9,"2",2295,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",98.7521514629948
"Mobilitätsziffer","deutsch",2023,"07 Sendling - Westpark",175.5,"2",2092,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",90.0172117039587
"Mobilitätsziffer","deutsch",2024,"07 Sendling - Westpark",176.1,"2",2081,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",89.5438898450947
"Mobilitätsziffer","deutsch",2000,"07 Sendling - Westpark",204.9,"1",1486,"außerstädtisch Zugezogene (deutsch)","Zuzug",100
