"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","id","Basiswert","Name.Basiswert"
"Mobilitätsziffer","deutsch",2023,"10 Moosach",154.6,"3",1312,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"10 Moosach",154.6,"4",1687,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"10 Moosach",154.6,"5",36826.8,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"11 Milbertshofen - Am Hart",179.3,"1",1593,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"11 Milbertshofen - Am Hart",179.3,"2",1995,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"11 Milbertshofen - Am Hart",179.3,"3",1887,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"11 Milbertshofen - Am Hart",179.3,"4",2358,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"11 Milbertshofen - Am Hart",179.3,"5",43697.7,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"12 Schwabing - Freimann",202.4,"1",2422,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"12 Schwabing - Freimann",202.4,"2",2812,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"12 Schwabing - Freimann",202.4,"3",2490,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"12 Schwabing - Freimann",202.4,"4",3118,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"12 Schwabing - Freimann",202.4,"5",53568.2,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"13 Bogenhausen",155.3,"1",2033,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"13 Bogenhausen",155.3,"2",2767,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"13 Bogenhausen",155.3,"3",2907,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"13 Bogenhausen",155.3,"4",2848,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"13 Bogenhausen",155.3,"5",67985.8,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"14 Berg am Laim",154.2,"1",859,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"14 Berg am Laim",154.2,"2",1320,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"14 Berg am Laim",154.2,"3",1245,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"14 Berg am Laim",154.2,"4",1338,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"14 Berg am Laim",154.2,"5",30878.6,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"15 Trudering - Riem",142.9,"1",1453,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"15 Trudering - Riem",142.9,"2",2314,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"15 Trudering - Riem",142.9,"3",2334,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"15 Trudering - Riem",142.9,"4",2044,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"15 Trudering - Riem",142.9,"5",56981.9,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"16 Ramersdorf - Perlach",149.4,"1",2269,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"16 Ramersdorf - Perlach",149.4,"2",3248,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"16 Ramersdorf - Perlach",149.4,"3",2864,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"16 Ramersdorf - Perlach",149.4,"4",3087,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"16 Ramersdorf - Perlach",149.4,"5",76773.2,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"17 Obergiesing - Fasangarten",201.1,"1",1434,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"17 Obergiesing - Fasangarten",201.1,"2",2153,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"17 Obergiesing - Fasangarten",201.1,"3",1765,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"17 Obergiesing - Fasangarten",201.1,"4",1956,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"17 Obergiesing - Fasangarten",201.1,"5",36342.8,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"18 Untergiesing - Harlaching",188.3,"1",1431,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"18 Untergiesing - Harlaching",188.3,"2",2299,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"18 Untergiesing - Harlaching",188.3,"3",1791,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"18 Untergiesing - Harlaching",188.3,"4",2058,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"18 Untergiesing - Harlaching",188.3,"5",40258.4,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",169.4,"1",2285,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",169.4,"2",3563,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",169.4,"3",2989,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",169.4,"4",3127,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",169.4,"5",70612.2,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"20 Hadern",153.4,"1",1035,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"20 Hadern",153.4,"2",1593,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"20 Hadern",153.4,"3",1361,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"20 Hadern",153.4,"4",1440,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"20 Hadern",153.4,"5",35385.7,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"21 Pasing - Obermenzing",169.6,"1",1870,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"21 Pasing - Obermenzing",169.6,"2",3129,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"21 Pasing - Obermenzing",169.6,"3",2363,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"21 Pasing - Obermenzing",169.6,"4",2795,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"21 Pasing - Obermenzing",169.6,"5",59885.4,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"22 Aubing - Lochhausen - Langwied",170.4,"1",1347,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"22 Aubing - Lochhausen - Langwied",170.4,"2",2318,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"22 Aubing - Lochhausen - Langwied",170.4,"3",1517,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"22 Aubing - Lochhausen - Langwied",170.4,"4",1277,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"22 Aubing - Lochhausen - Langwied",170.4,"5",37904.7,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"23 Allach - Untermenzing",142.2,"1",694,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"23 Allach - Untermenzing",142.2,"2",1173,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"23 Allach - Untermenzing",142.2,"3",935,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"23 Allach - Untermenzing",142.2,"4",961,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"23 Allach - Untermenzing",142.2,"5",26463.7,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"24 Feldmoching - Hasenbergl",135.6,"1",961,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"24 Feldmoching - Hasenbergl",135.6,"2",1654,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"24 Feldmoching - Hasenbergl",135.6,"3",1401,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"24 Feldmoching - Hasenbergl",135.6,"4",1575,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"24 Feldmoching - Hasenbergl",135.6,"5",41232.8,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2023,"25 Laim",176.7,"1",1315,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"25 Laim",176.7,"2",1867,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"25 Laim",176.7,"3",1614,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2023,"25 Laim",176.7,"4",2121,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2023,"25 Laim",176.7,"5",39156,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"Stadt München",189.5,"1",40141,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"Stadt München",189.5,"2",59334,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"Stadt München",189.5,"3",51656,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"Stadt München",189.5,"4",59334,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"Stadt München",189.5,"5",1110787.8,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"01 Altstadt - Lehel",229.3,"1",766,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"01 Altstadt - Lehel",229.3,"2",896,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"01 Altstadt - Lehel",229.3,"3",801,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"01 Altstadt - Lehel",229.3,"4",1083,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"01 Altstadt - Lehel",229.3,"5",15465.1,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"02 Ludwigsvorstadt - Isarvorstadt",271.2,"1",2156,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"02 Ludwigsvorstadt - Isarvorstadt",271.2,"2",2551,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"02 Ludwigsvorstadt - Isarvorstadt",271.2,"3",2203,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"02 Ludwigsvorstadt - Isarvorstadt",271.2,"4",3059,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"02 Ludwigsvorstadt - Isarvorstadt",271.2,"5",36761.3,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"03 Maxvorstadt",289.7,"1",2556,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"03 Maxvorstadt",289.7,"2",2673,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"03 Maxvorstadt",289.7,"3",2480,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"03 Maxvorstadt",289.7,"4",3316,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"03 Maxvorstadt",289.7,"5",38055.9,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"04 Schwabing - West",221.5,"1",2414,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"04 Schwabing - West",221.5,"2",2983,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"04 Schwabing - West",221.5,"3",2707,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"04 Schwabing - West",221.5,"4",3450,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"04 Schwabing - West",221.5,"5",52172,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"05 Au - Haidhausen",221.4,"1",2036,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"05 Au - Haidhausen",221.4,"2",3174,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"05 Au - Haidhausen",221.4,"3",2359,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"05 Au - Haidhausen",221.4,"4",3033,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"05 Au - Haidhausen",221.4,"5",47886.8,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"06 Sendling",210,"1",1108,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"06 Sendling",210,"2",1788,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"06 Sendling",210,"3",1558,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"06 Sendling",210,"4",1781,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"06 Sendling",210,"5",29694.8,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"07 Sendling - Westpark",189.9,"1",1553,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"07 Sendling - Westpark",189.9,"2",2295,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"07 Sendling - Westpark",189.9,"3",1914,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"07 Sendling - Westpark",189.9,"4",2329,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"07 Sendling - Westpark",189.9,"5",42603.3,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"08 Schwanthalerhöhe",215.2,"1",804,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"08 Schwanthalerhöhe",215.2,"2",1154,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"08 Schwanthalerhöhe",215.2,"3",942,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"08 Schwanthalerhöhe",215.2,"4",1322,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"08 Schwanthalerhöhe",215.2,"5",19623.3,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"09 Neuhausen - Nymphenburg",200.6,"1",2684,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"09 Neuhausen - Nymphenburg",200.6,"2",4256,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"09 Neuhausen - Nymphenburg",200.6,"3",3475,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"09 Neuhausen - Nymphenburg",200.6,"4",4495,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"09 Neuhausen - Nymphenburg",200.6,"5",74321.8,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"10 Moosach",175.4,"1",1150,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"10 Moosach",175.4,"2",1885,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"10 Moosach",175.4,"3",1546,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"10 Moosach",175.4,"4",1861,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"10 Moosach",175.4,"5",36723.3,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"11 Milbertshofen - Am Hart",193.4,"1",1686,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"11 Milbertshofen - Am Hart",193.4,"2",2193,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"11 Milbertshofen - Am Hart",193.4,"3",2124,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"11 Milbertshofen - Am Hart",193.4,"4",2477,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"11 Milbertshofen - Am Hart",193.4,"5",43850,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"12 Schwabing - Freimann",206.4,"1",2276,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"12 Schwabing - Freimann",206.4,"2",2765,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"12 Schwabing - Freimann",206.4,"3",2732,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"12 Schwabing - Freimann",206.4,"4",3331,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"12 Schwabing - Freimann",206.4,"5",53801.9,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"13 Bogenhausen",159.1,"1",2045,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"13 Bogenhausen",159.1,"2",2961,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"13 Bogenhausen",159.1,"3",2997,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"13 Bogenhausen",159.1,"4",2899,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"13 Bogenhausen",159.1,"5",68511.6,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"14 Berg am Laim",165.4,"1",826,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"14 Berg am Laim",165.4,"2",1438,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"14 Berg am Laim",165.4,"3",1386,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"14 Berg am Laim",165.4,"4",1480,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"14 Berg am Laim",165.4,"5",31011.5,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
"Mobilitätsziffer","deutsch",2022,"15 Trudering - Riem",148.6,"1",1478,"außerstädtisch Zugezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"15 Trudering - Riem",148.6,"2",2489,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"15 Trudering - Riem",148.6,"3",2360,"außerstädtisch Weggezogene (deutsch)"
"Mobilitätsziffer","deutsch",2022,"15 Trudering - Riem",148.6,"4",2151,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (deutsch)"
"Mobilitätsziffer","deutsch",2022,"15 Trudering - Riem",148.6,"5",57034.7,"mittlere Hauptwohnsitzbevölkerung (deutsch)"
