"Anfangsbezirk_Nr","Jahr","Anfangsbezirk","Umzugsbezirk","Anzahl"
"23",2019,"23 Allach - Untermenzing","13 Bogenhausen",51
"23",2019,"23 Allach - Untermenzing","14 Berg am Laim",48
"23",2019,"23 Allach - Untermenzing","15 Trudering - Riem",73
"23",2019,"23 Allach - Untermenzing","16 Ramersdorf - Perlach",83
"23",2019,"23 Allach - Untermenzing","17 Obergiesing - Fasangarten",37
"23",2019,"23 Allach - Untermenzing","18 Untergiesing - Harlaching",62
"23",2019,"23 Allach - Untermenzing","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",73
"23",2019,"23 Allach - Untermenzing","20 Hadern",38
"23",2019,"23 Allach - Untermenzing","21 Pasing - Obermenzing",201
"23",2019,"23 Allach - Untermenzing","22 Aubing - Lochhausen - Langwied",109
"23",2019,"23 Allach - Untermenzing","23 Allach - Untermenzing",611
"23",2019,"23 Allach - Untermenzing","24 Feldmoching - Hasenbergl",87
"23",2019,"23 Allach - Untermenzing","25 Laim",52
"24",2019,"24 Feldmoching - Hasenbergl","01 Altstadt - Lehel",9
"24",2019,"24 Feldmoching - Hasenbergl","02 Ludwigsvorstadt - Isarvorstadt",86
"24",2019,"24 Feldmoching - Hasenbergl","03 Maxvorstadt",46
"24",2019,"24 Feldmoching - Hasenbergl","04 Schwabing - West",117
"24",2019,"24 Feldmoching - Hasenbergl","05 Au - Haidhausen",57
"24",2019,"24 Feldmoching - Hasenbergl","06 Sendling",62
"24",2019,"24 Feldmoching - Hasenbergl","07 Sendling - Westpark",71
"24",2019,"24 Feldmoching - Hasenbergl","08 Schwanthalerhöhe",40
"24",2019,"24 Feldmoching - Hasenbergl","09 Neuhausen - Nymphenburg",181
"24",2019,"24 Feldmoching - Hasenbergl","10 Moosach",196
"24",2019,"24 Feldmoching - Hasenbergl","11 Milbertshofen - Am Hart",401
"24",2019,"24 Feldmoching - Hasenbergl","12 Schwabing - Freimann",164
"24",2019,"24 Feldmoching - Hasenbergl","13 Bogenhausen",98
"24",2019,"24 Feldmoching - Hasenbergl","14 Berg am Laim",68
"24",2019,"24 Feldmoching - Hasenbergl","15 Trudering - Riem",89
"24",2019,"24 Feldmoching - Hasenbergl","16 Ramersdorf - Perlach",195
"24",2019,"24 Feldmoching - Hasenbergl","17 Obergiesing - Fasangarten",66
"24",2019,"24 Feldmoching - Hasenbergl","18 Untergiesing - Harlaching",87
"24",2019,"24 Feldmoching - Hasenbergl","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",146
"24",2019,"24 Feldmoching - Hasenbergl","20 Hadern",68
"24",2019,"24 Feldmoching - Hasenbergl","21 Pasing - Obermenzing",182
"24",2019,"24 Feldmoching - Hasenbergl","22 Aubing - Lochhausen - Langwied",123
"24",2019,"24 Feldmoching - Hasenbergl","23 Allach - Untermenzing",118
"24",2019,"24 Feldmoching - Hasenbergl","24 Feldmoching - Hasenbergl",983
"24",2019,"24 Feldmoching - Hasenbergl","25 Laim",93
"25",2019,"25 Laim","01 Altstadt - Lehel",40
"25",2019,"25 Laim","02 Ludwigsvorstadt - Isarvorstadt",111
"25",2019,"25 Laim","03 Maxvorstadt",106
"25",2019,"25 Laim","04 Schwabing - West",121
"25",2019,"25 Laim","05 Au - Haidhausen",99
"25",2019,"25 Laim","06 Sendling",116
"25",2019,"25 Laim","07 Sendling - Westpark",191
"25",2019,"25 Laim","08 Schwanthalerhöhe",91
"25",2019,"25 Laim","09 Neuhausen - Nymphenburg",295
"25",2019,"25 Laim","10 Moosach",106
"25",2019,"25 Laim","11 Milbertshofen - Am Hart",143
"25",2019,"25 Laim","12 Schwabing - Freimann",126
"25",2019,"25 Laim","13 Bogenhausen",125
"25",2019,"25 Laim","14 Berg am Laim",80
"25",2019,"25 Laim","15 Trudering - Riem",80
"25",2019,"25 Laim","16 Ramersdorf - Perlach",145
"25",2019,"25 Laim","17 Obergiesing - Fasangarten",102
"25",2019,"25 Laim","18 Untergiesing - Harlaching",98
"25",2019,"25 Laim","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",235
"25",2019,"25 Laim","20 Hadern",188
"25",2019,"25 Laim","21 Pasing - Obermenzing",362
"25",2019,"25 Laim","22 Aubing - Lochhausen - Langwied",186
"25",2019,"25 Laim","23 Allach - Untermenzing",99
"25",2019,"25 Laim","24 Feldmoching - Hasenbergl",75
"25",2019,"25 Laim","25 Laim",736
"1",2020,"01 Altstadt - Lehel","01 Altstadt - Lehel",224
"1",2020,"01 Altstadt - Lehel","02 Ludwigsvorstadt - Isarvorstadt",153
"1",2020,"01 Altstadt - Lehel","03 Maxvorstadt",143
"1",2020,"01 Altstadt - Lehel","04 Schwabing - West",122
"1",2020,"01 Altstadt - Lehel","05 Au - Haidhausen",160
"1",2020,"01 Altstadt - Lehel","06 Sendling",50
"1",2020,"01 Altstadt - Lehel","07 Sendling - Westpark",42
"1",2020,"01 Altstadt - Lehel","08 Schwanthalerhöhe",37
"1",2020,"01 Altstadt - Lehel","09 Neuhausen - Nymphenburg",73
"1",2020,"01 Altstadt - Lehel","10 Moosach",17
"1",2020,"01 Altstadt - Lehel","11 Milbertshofen - Am Hart",43
"1",2020,"01 Altstadt - Lehel","12 Schwabing - Freimann",77
"1",2020,"01 Altstadt - Lehel","13 Bogenhausen",115
"1",2020,"01 Altstadt - Lehel","14 Berg am Laim",18
"1",2020,"01 Altstadt - Lehel","15 Trudering - Riem",42
"1",2020,"01 Altstadt - Lehel","16 Ramersdorf - Perlach",74
"1",2020,"01 Altstadt - Lehel","17 Obergiesing - Fasangarten",51
"1",2020,"01 Altstadt - Lehel","18 Untergiesing - Harlaching",78
"1",2020,"01 Altstadt - Lehel","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",86
"1",2020,"01 Altstadt - Lehel","20 Hadern",31
"1",2020,"01 Altstadt - Lehel","21 Pasing - Obermenzing",42
"1",2020,"01 Altstadt - Lehel","22 Aubing - Lochhausen - Langwied",16
"1",2020,"01 Altstadt - Lehel","23 Allach - Untermenzing",16
"1",2020,"01 Altstadt - Lehel","24 Feldmoching - Hasenbergl",15
"1",2020,"01 Altstadt - Lehel","25 Laim",36
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","01 Altstadt - Lehel",170
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","02 Ludwigsvorstadt - Isarvorstadt",794
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","03 Maxvorstadt",314
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","04 Schwabing - West",221
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","05 Au - Haidhausen",381
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","06 Sendling",239
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","07 Sendling - Westpark",202
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","08 Schwanthalerhöhe",151
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","09 Neuhausen - Nymphenburg",313
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","10 Moosach",119
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","11 Milbertshofen - Am Hart",139
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","12 Schwabing - Freimann",221
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","13 Bogenhausen",241
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","14 Berg am Laim",92
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","15 Trudering - Riem",113
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","16 Ramersdorf - Perlach",253
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","17 Obergiesing - Fasangarten",180
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","18 Untergiesing - Harlaching",271
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",288
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","20 Hadern",77
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","21 Pasing - Obermenzing",159
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","22 Aubing - Lochhausen - Langwied",71
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","23 Allach - Untermenzing",45
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","24 Feldmoching - Hasenbergl",91
"2",2020,"02 Ludwigsvorstadt - Isarvorstadt","25 Laim",132
"3",2020,"03 Maxvorstadt","01 Altstadt - Lehel",132
"3",2020,"03 Maxvorstadt","02 Ludwigsvorstadt - Isarvorstadt",320
"3",2020,"03 Maxvorstadt","03 Maxvorstadt",861
"3",2020,"03 Maxvorstadt","04 Schwabing - West",625
"3",2020,"03 Maxvorstadt","05 Au - Haidhausen",323
"3",2020,"03 Maxvorstadt","06 Sendling",159
"3",2020,"03 Maxvorstadt","07 Sendling - Westpark",144
"3",2020,"03 Maxvorstadt","08 Schwanthalerhöhe",110
"3",2020,"03 Maxvorstadt","09 Neuhausen - Nymphenburg",507
"3",2020,"03 Maxvorstadt","10 Moosach",176
"3",2020,"03 Maxvorstadt","11 Milbertshofen - Am Hart",203
"3",2020,"03 Maxvorstadt","12 Schwabing - Freimann",349
"3",2020,"03 Maxvorstadt","13 Bogenhausen",329
"3",2020,"03 Maxvorstadt","14 Berg am Laim",48
"3",2020,"03 Maxvorstadt","15 Trudering - Riem",117
"3",2020,"03 Maxvorstadt","16 Ramersdorf - Perlach",141
"3",2020,"03 Maxvorstadt","17 Obergiesing - Fasangarten",135
"3",2020,"03 Maxvorstadt","18 Untergiesing - Harlaching",165
"3",2020,"03 Maxvorstadt","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",189
"3",2020,"03 Maxvorstadt","20 Hadern",54
"3",2020,"03 Maxvorstadt","21 Pasing - Obermenzing",176
"3",2020,"03 Maxvorstadt","22 Aubing - Lochhausen - Langwied",71
"3",2020,"03 Maxvorstadt","23 Allach - Untermenzing",52
"3",2020,"03 Maxvorstadt","24 Feldmoching - Hasenbergl",90
"3",2020,"03 Maxvorstadt","25 Laim",114
"4",2020,"04 Schwabing - West","01 Altstadt - Lehel",89
"4",2020,"04 Schwabing - West","02 Ludwigsvorstadt - Isarvorstadt",251
"4",2020,"04 Schwabing - West","03 Maxvorstadt",446
"4",2020,"04 Schwabing - West","04 Schwabing - West",1172
"4",2020,"04 Schwabing - West","05 Au - Haidhausen",263
"4",2020,"04 Schwabing - West","06 Sendling",138
"4",2020,"04 Schwabing - West","07 Sendling - Westpark",124
"4",2020,"04 Schwabing - West","08 Schwanthalerhöhe",90
"4",2020,"04 Schwabing - West","09 Neuhausen - Nymphenburg",453
"4",2020,"04 Schwabing - West","10 Moosach",223
"4",2020,"04 Schwabing - West","11 Milbertshofen - Am Hart",383
"4",2020,"04 Schwabing - West","12 Schwabing - Freimann",532
"4",2020,"04 Schwabing - West","13 Bogenhausen",345
"4",2020,"04 Schwabing - West","14 Berg am Laim",72
"4",2020,"04 Schwabing - West","15 Trudering - Riem",116
"4",2020,"04 Schwabing - West","16 Ramersdorf - Perlach",171
"4",2020,"04 Schwabing - West","17 Obergiesing - Fasangarten",133
"4",2020,"04 Schwabing - West","18 Untergiesing - Harlaching",131
"4",2020,"04 Schwabing - West","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",228
"4",2020,"04 Schwabing - West","20 Hadern",94
"4",2020,"04 Schwabing - West","21 Pasing - Obermenzing",171
"4",2020,"04 Schwabing - West","22 Aubing - Lochhausen - Langwied",97
"4",2020,"04 Schwabing - West","23 Allach - Untermenzing",41
"4",2020,"04 Schwabing - West","24 Feldmoching - Hasenbergl",162
"4",2020,"04 Schwabing - West","25 Laim",125
"5",2020,"05 Au - Haidhausen","01 Altstadt - Lehel",118
"5",2020,"05 Au - Haidhausen","02 Ludwigsvorstadt - Isarvorstadt",284
"5",2020,"05 Au - Haidhausen","03 Maxvorstadt",226
"5",2020,"05 Au - Haidhausen","04 Schwabing - West",231
"5",2020,"05 Au - Haidhausen","05 Au - Haidhausen",1074
"5",2020,"05 Au - Haidhausen","06 Sendling",116
"5",2020,"05 Au - Haidhausen","07 Sendling - Westpark",109
"5",2020,"05 Au - Haidhausen","08 Schwanthalerhöhe",84
"5",2020,"05 Au - Haidhausen","09 Neuhausen - Nymphenburg",237
"5",2020,"05 Au - Haidhausen","10 Moosach",83
"5",2020,"05 Au - Haidhausen","11 Milbertshofen - Am Hart",98
"5",2020,"05 Au - Haidhausen","12 Schwabing - Freimann",201
"5",2020,"05 Au - Haidhausen","13 Bogenhausen",423
"5",2020,"05 Au - Haidhausen","14 Berg am Laim",203
"5",2020,"05 Au - Haidhausen","15 Trudering - Riem",188
"5",2020,"05 Au - Haidhausen","16 Ramersdorf - Perlach",336
"5",2020,"05 Au - Haidhausen","17 Obergiesing - Fasangarten",242
"5",2020,"05 Au - Haidhausen","18 Untergiesing - Harlaching",274
"5",2020,"05 Au - Haidhausen","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",202
"5",2020,"05 Au - Haidhausen","20 Hadern",64
"5",2020,"05 Au - Haidhausen","21 Pasing - Obermenzing",109
"5",2020,"05 Au - Haidhausen","22 Aubing - Lochhausen - Langwied",52
"5",2020,"05 Au - Haidhausen","23 Allach - Untermenzing",30
"5",2020,"05 Au - Haidhausen","24 Feldmoching - Hasenbergl",51
"5",2020,"05 Au - Haidhausen","25 Laim",98
"6",2020,"06 Sendling","01 Altstadt - Lehel",38
"6",2020,"06 Sendling","02 Ludwigsvorstadt - Isarvorstadt",150
"6",2020,"06 Sendling","03 Maxvorstadt",109
"6",2020,"06 Sendling","04 Schwabing - West",97
"6",2020,"06 Sendling","05 Au - Haidhausen",145
"6",2020,"06 Sendling","06 Sendling",413
"6",2020,"06 Sendling","07 Sendling - Westpark",305
"6",2020,"06 Sendling","08 Schwanthalerhöhe",65
"6",2020,"06 Sendling","09 Neuhausen - Nymphenburg",187
"6",2020,"06 Sendling","10 Moosach",85
"6",2020,"06 Sendling","11 Milbertshofen - Am Hart",92
"6",2020,"06 Sendling","12 Schwabing - Freimann",92
"6",2020,"06 Sendling","13 Bogenhausen",158
"6",2020,"06 Sendling","14 Berg am Laim",71
"6",2020,"06 Sendling","15 Trudering - Riem",72
"6",2020,"06 Sendling","16 Ramersdorf - Perlach",173
"6",2020,"06 Sendling","17 Obergiesing - Fasangarten",109
"6",2020,"06 Sendling","18 Untergiesing - Harlaching",135
"6",2020,"06 Sendling","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",384
"6",2020,"06 Sendling","20 Hadern",76
"6",2020,"06 Sendling","21 Pasing - Obermenzing",103
"6",2020,"06 Sendling","22 Aubing - Lochhausen - Langwied",43
"6",2020,"06 Sendling","23 Allach - Untermenzing",24
"6",2020,"06 Sendling","24 Feldmoching - Hasenbergl",56
"6",2020,"06 Sendling","25 Laim",110
"7",2020,"07 Sendling - Westpark","01 Altstadt - Lehel",30
"7",2020,"07 Sendling - Westpark","02 Ludwigsvorstadt - Isarvorstadt",134
"7",2020,"07 Sendling - Westpark","03 Maxvorstadt",107
"7",2020,"07 Sendling - Westpark","04 Schwabing - West",113
"7",2020,"07 Sendling - Westpark","05 Au - Haidhausen",127
"7",2020,"07 Sendling - Westpark","06 Sendling",199
"7",2020,"07 Sendling - Westpark","07 Sendling - Westpark",744
"7",2020,"07 Sendling - Westpark","08 Schwanthalerhöhe",71
"7",2020,"07 Sendling - Westpark","09 Neuhausen - Nymphenburg",181
"7",2020,"07 Sendling - Westpark","10 Moosach",86
"7",2020,"07 Sendling - Westpark","11 Milbertshofen - Am Hart",141
"7",2020,"07 Sendling - Westpark","12 Schwabing - Freimann",130
"7",2020,"07 Sendling - Westpark","13 Bogenhausen",140
"7",2020,"07 Sendling - Westpark","14 Berg am Laim",78
"7",2020,"07 Sendling - Westpark","15 Trudering - Riem",90
"7",2020,"07 Sendling - Westpark","16 Ramersdorf - Perlach",170
"7",2020,"07 Sendling - Westpark","17 Obergiesing - Fasangarten",101
"7",2020,"07 Sendling - Westpark","18 Untergiesing - Harlaching",112
"7",2020,"07 Sendling - Westpark","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",478
"7",2020,"07 Sendling - Westpark","20 Hadern",231
"7",2020,"07 Sendling - Westpark","21 Pasing - Obermenzing",158
"7",2020,"07 Sendling - Westpark","22 Aubing - Lochhausen - Langwied",126
"7",2020,"07 Sendling - Westpark","23 Allach - Untermenzing",55
"7",2020,"07 Sendling - Westpark","24 Feldmoching - Hasenbergl",58
"7",2020,"07 Sendling - Westpark","25 Laim",180
"8",2020,"08 Schwanthalerhöhe","01 Altstadt - Lehel",33
"8",2020,"08 Schwanthalerhöhe","02 Ludwigsvorstadt - Isarvorstadt",121
"8",2020,"08 Schwanthalerhöhe","03 Maxvorstadt",112
"8",2020,"08 Schwanthalerhöhe","04 Schwabing - West",93
"8",2020,"08 Schwanthalerhöhe","05 Au - Haidhausen",108
"8",2020,"08 Schwanthalerhöhe","06 Sendling",84
"8",2020,"08 Schwanthalerhöhe","07 Sendling - Westpark",116
"8",2020,"08 Schwanthalerhöhe","08 Schwanthalerhöhe",345
"8",2020,"08 Schwanthalerhöhe","09 Neuhausen - Nymphenburg",162
"8",2020,"08 Schwanthalerhöhe","10 Moosach",50
"8",2020,"08 Schwanthalerhöhe","11 Milbertshofen - Am Hart",86
"8",2020,"08 Schwanthalerhöhe","12 Schwabing - Freimann",75
"8",2020,"08 Schwanthalerhöhe","13 Bogenhausen",100
"8",2020,"08 Schwanthalerhöhe","14 Berg am Laim",33
"8",2020,"08 Schwanthalerhöhe","15 Trudering - Riem",46
"8",2020,"08 Schwanthalerhöhe","16 Ramersdorf - Perlach",70
"8",2020,"08 Schwanthalerhöhe","17 Obergiesing - Fasangarten",62
"8",2020,"08 Schwanthalerhöhe","18 Untergiesing - Harlaching",65
"8",2020,"08 Schwanthalerhöhe","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",123
"8",2020,"08 Schwanthalerhöhe","20 Hadern",51
"8",2020,"08 Schwanthalerhöhe","21 Pasing - Obermenzing",104
"8",2020,"08 Schwanthalerhöhe","22 Aubing - Lochhausen - Langwied",63
"8",2020,"08 Schwanthalerhöhe","23 Allach - Untermenzing",24
"8",2020,"08 Schwanthalerhöhe","24 Feldmoching - Hasenbergl",44
"8",2020,"08 Schwanthalerhöhe","25 Laim",126
"9",2020,"09 Neuhausen - Nymphenburg","01 Altstadt - Lehel",94
"9",2020,"09 Neuhausen - Nymphenburg","02 Ludwigsvorstadt - Isarvorstadt",261
"9",2020,"09 Neuhausen - Nymphenburg","03 Maxvorstadt",377
"9",2020,"09 Neuhausen - Nymphenburg","04 Schwabing - West",405
"9",2020,"09 Neuhausen - Nymphenburg","05 Au - Haidhausen",271
"9",2020,"09 Neuhausen - Nymphenburg","06 Sendling",171
"9",2020,"09 Neuhausen - Nymphenburg","07 Sendling - Westpark",230
"9",2020,"09 Neuhausen - Nymphenburg","08 Schwanthalerhöhe",146
"9",2020,"09 Neuhausen - Nymphenburg","09 Neuhausen - Nymphenburg",1975
"9",2020,"09 Neuhausen - Nymphenburg","10 Moosach",304
"9",2020,"09 Neuhausen - Nymphenburg","11 Milbertshofen - Am Hart",234
"9",2020,"09 Neuhausen - Nymphenburg","12 Schwabing - Freimann",264
"9",2020,"09 Neuhausen - Nymphenburg","13 Bogenhausen",272
"9",2020,"09 Neuhausen - Nymphenburg","14 Berg am Laim",111
"9",2020,"09 Neuhausen - Nymphenburg","15 Trudering - Riem",171
"9",2020,"09 Neuhausen - Nymphenburg","16 Ramersdorf - Perlach",214
"9",2020,"09 Neuhausen - Nymphenburg","17 Obergiesing - Fasangarten",172
"9",2020,"09 Neuhausen - Nymphenburg","18 Untergiesing - Harlaching",153
"9",2020,"09 Neuhausen - Nymphenburg","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",377
"9",2020,"09 Neuhausen - Nymphenburg","20 Hadern",120
"9",2020,"09 Neuhausen - Nymphenburg","21 Pasing - Obermenzing",584
"9",2020,"09 Neuhausen - Nymphenburg","22 Aubing - Lochhausen - Langwied",217
"9",2020,"09 Neuhausen - Nymphenburg","23 Allach - Untermenzing",162
"9",2020,"09 Neuhausen - Nymphenburg","24 Feldmoching - Hasenbergl",208
"9",2020,"09 Neuhausen - Nymphenburg","25 Laim",301
"10",2020,"10 Moosach","01 Altstadt - Lehel",25
"10",2020,"10 Moosach","02 Ludwigsvorstadt - Isarvorstadt",74
"10",2020,"10 Moosach","03 Maxvorstadt",104
"10",2020,"10 Moosach","04 Schwabing - West",148
"10",2020,"10 Moosach","05 Au - Haidhausen",105
"10",2020,"10 Moosach","06 Sendling",63
"10",2020,"10 Moosach","07 Sendling - Westpark",88
"10",2020,"10 Moosach","08 Schwanthalerhöhe",27
"10",2020,"10 Moosach","09 Neuhausen - Nymphenburg",232
"10",2020,"10 Moosach","10 Moosach",958
"10",2020,"10 Moosach","11 Milbertshofen - Am Hart",276
"10",2020,"10 Moosach","12 Schwabing - Freimann",141
"10",2020,"10 Moosach","13 Bogenhausen",162
"10",2020,"10 Moosach","14 Berg am Laim",73
"10",2020,"10 Moosach","15 Trudering - Riem",118
"10",2020,"10 Moosach","16 Ramersdorf - Perlach",163
"10",2020,"10 Moosach","17 Obergiesing - Fasangarten",75
"10",2020,"10 Moosach","18 Untergiesing - Harlaching",68
"10",2020,"10 Moosach","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",184
"10",2020,"10 Moosach","20 Hadern",52
"10",2020,"10 Moosach","21 Pasing - Obermenzing",215
"10",2020,"10 Moosach","22 Aubing - Lochhausen - Langwied",135
"10",2020,"10 Moosach","23 Allach - Untermenzing",208
"10",2020,"10 Moosach","24 Feldmoching - Hasenbergl",251
"10",2020,"10 Moosach","25 Laim",116
"11",2020,"11 Milbertshofen - Am Hart","01 Altstadt - Lehel",49
"11",2020,"11 Milbertshofen - Am Hart","02 Ludwigsvorstadt - Isarvorstadt",162
"11",2020,"11 Milbertshofen - Am Hart","03 Maxvorstadt",205
"11",2020,"11 Milbertshofen - Am Hart","04 Schwabing - West",340
"11",2020,"11 Milbertshofen - Am Hart","05 Au - Haidhausen",174
"11",2020,"11 Milbertshofen - Am Hart","06 Sendling",110
"11",2020,"11 Milbertshofen - Am Hart","07 Sendling - Westpark",166
"11",2020,"11 Milbertshofen - Am Hart","08 Schwanthalerhöhe",82
"11",2020,"11 Milbertshofen - Am Hart","09 Neuhausen - Nymphenburg",241
"11",2020,"11 Milbertshofen - Am Hart","10 Moosach",325
"11",2020,"11 Milbertshofen - Am Hart","11 Milbertshofen - Am Hart",1318
"11",2020,"11 Milbertshofen - Am Hart","12 Schwabing - Freimann",456
"11",2020,"11 Milbertshofen - Am Hart","13 Bogenhausen",278
"11",2020,"11 Milbertshofen - Am Hart","14 Berg am Laim",120
"11",2020,"11 Milbertshofen - Am Hart","15 Trudering - Riem",190
"11",2020,"11 Milbertshofen - Am Hart","16 Ramersdorf - Perlach",292
"11",2020,"11 Milbertshofen - Am Hart","17 Obergiesing - Fasangarten",133
"11",2020,"11 Milbertshofen - Am Hart","18 Untergiesing - Harlaching",126
"11",2020,"11 Milbertshofen - Am Hart","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",240
